,Demand,Generation,ANM Generation,Non-ANM Generation,speed,deg,pressure,temp,hour,day,month,weekday,Core Zone,Zone 1,Zone 1A,Zone 2,Zone 2A,Zone 2B,Zone 3,Zone 4,Zone 4A,Curtailment
2019-02-18 14:40:00,11.65,20.284,8.655,11.629,10.3,190.0,993.0,8.0,15,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 14:50:00,11.77,20.521,8.655,11.866,8.2,200.0,993.0,7.0,15,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 15:00:00,12.82,20.586,8.655,11.931,8.2,200.0,993.0,7.0,16,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 15:10:00,12.4,20.554,8.655,11.899,8.2,200.0,993.0,7.0,16,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 15:20:00,12.58,20.029,8.655,11.374,9.3,200.0,992.0,8.0,16,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 15:30:00,14.29,22.471,8.655,13.816,9.3,200.0,992.0,8.0,16,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 15:40:00,15.42,22.412,8.655,13.757,9.3,200.0,992.0,8.0,16,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 15:50:00,15.52,22.795,8.655,14.14,6.2,220.0,992.0,7.0,16,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 16:00:00,15.67,22.853,8.655,14.198,6.2,220.0,992.0,7.0,17,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 16:10:00,15.7,22.71,8.655,14.055,6.2,220.0,992.0,7.0,17,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 16:20:00,14.49,22.512,8.655,13.857,6.2,220.0,992.0,7.0,17,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 16:30:00,15.8,22.826999999999998,8.655,14.172,6.2,220.0,992.0,7.0,17,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 16:40:00,14.64,22.787,8.655,14.132,6.2,220.0,992.0,7.0,17,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 16:50:00,14.72,22.093,8.655,13.438,6.2,210.0,993.0,7.0,17,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 17:00:00,15.01,21.953,8.655,13.298,6.2,210.0,993.0,7.0,18,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 17:10:00,13.84,22.54,8.655,13.885,6.2,210.0,993.0,7.0,18,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 17:20:00,14.64,22.863999999999997,8.655,14.209,7.2,220.0,993.0,7.0,18,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 17:30:00,16.23,22.462,8.655,13.807,7.2,220.0,993.0,7.0,18,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 17:40:00,15.99,22.887999999999998,8.655,14.233,7.2,220.0,993.0,7.0,18,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 17:50:00,16.18,22.265,8.655,13.61,9.8,240.0,993.0,7.0,18,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 18:00:00,16.88,22.758,8.655,14.103,9.8,240.0,993.0,7.0,19,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 18:10:00,14.11,22.473,8.655,13.818,9.8,240.0,993.0,7.0,19,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 18:20:00,16.18,21.404,8.655,12.749,8.7,250.0,993.0,7.0,19,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 18:30:00,15.16,22.564999999999998,8.655,13.91,8.7,250.0,993.0,7.0,19,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 18:40:00,15.99,22.467,8.655,13.812,8.7,250.0,993.0,7.0,19,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 18:50:00,15.46,23.028,8.655,14.373,8.7,250.0,994.0,7.0,19,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 19:00:00,15.86,22.631999999999998,8.655,13.977,8.7,250.0,994.0,7.0,20,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 19:10:00,14.95,22.462,8.655,13.807,8.7,250.0,994.0,7.0,20,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 19:20:00,15.06,22.671999999999997,8.655,14.017,9.8,260.0,994.0,7.0,20,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 19:30:00,16.91,22.853,8.655,14.198,9.8,260.0,994.0,7.0,20,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 19:40:00,16.35,22.595,8.655,13.94,9.8,260.0,994.0,7.0,20,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 19:50:00,15.56,22.636,8.655,13.981,7.7,260.0,994.0,7.0,20,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 20:00:00,15.55,22.831,8.655,14.176,7.7,260.0,994.0,7.0,21,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 20:10:00,16.97,22.738,8.655,14.083,7.7,260.0,994.0,7.0,21,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 20:20:00,16.23,22.939999999999998,8.655,14.285,8.2,260.0,995.0,7.0,21,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 20:30:00,15.7,22.593,8.655,13.938,8.2,260.0,995.0,7.0,21,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 20:40:00,14.93,22.567999999999998,8.655,13.913,8.2,260.0,995.0,7.0,21,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 20:50:00,15.51,22.546,8.655,13.891,7.7,260.0,995.0,7.0,21,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 21:00:00,17.06,22.143,8.655,13.488,7.7,260.0,995.0,7.0,22,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 21:10:00,18.03,22.043,8.655,13.388,7.7,260.0,995.0,7.0,22,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 21:20:00,16.71,22.796,8.655,14.141,8.2,270.0,995.0,6.0,22,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 21:30:00,15.86,22.802,8.655,14.147,8.2,270.0,995.0,6.0,22,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 21:40:00,15.92,22.718,8.655,14.063,8.2,270.0,995.0,6.0,22,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 21:50:00,16.16,23.151,8.655,14.496,8.2,270.0,995.0,6.0,22,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 22:00:00,15.45,23.06,8.655,14.405,8.2,270.0,995.0,6.0,23,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 22:10:00,13.11,22.802,8.655,14.147,8.2,270.0,995.0,6.0,23,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 22:20:00,12.08,22.723,8.655,14.068,8.2,270.0,995.0,6.0,23,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 22:30:00,11.58,22.741,8.655,14.086,8.2,270.0,995.0,6.0,23,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 22:40:00,12.37,23.032,8.655,14.377,8.2,270.0,995.0,6.0,23,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 22:50:00,10.95,22.342,8.655,13.687,8.2,270.0,995.0,6.0,23,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 23:00:00,11.27,22.875999999999998,8.655,14.221,13.47,285.502,1007.98,7.8,24,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 23:10:00,11.42,22.716,8.655,14.061,13.47,285.502,1007.98,7.8,24,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 23:20:00,10.88,22.705,8.655,14.05,11.385000000000002,287.751,1002.99,6.9,24,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 23:30:00,11.16,22.793,8.655,14.138,11.385000000000002,287.751,1002.99,6.9,24,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 23:40:00,11.25,22.512,8.655,13.857,11.385000000000002,287.751,1002.99,6.9,24,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-18 23:50:00,11.14,22.472,8.655,13.817,6.7,290.0,998.0,6.0,24,19,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 00:00:00,9.46,22.91,8.655,14.255,6.7,290.0,998.0,6.0,1,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 00:10:00,8.97,22.689999999999998,8.655,14.035,6.7,290.0,998.0,6.0,1,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 00:20:00,8.34,22.708,8.655,14.053,7.2,290.0,999.0,6.0,1,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 00:30:00,8.91,22.719,8.655,14.064,7.2,290.0,999.0,6.0,1,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 00:40:00,8.17,22.878999999999998,8.655,14.224,7.2,290.0,999.0,6.0,1,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 00:50:00,8.02,22.875,8.655,14.22,8.2,290.0,999.0,5.0,1,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 01:00:00,8.6,22.540999999999997,8.655,13.886,8.2,290.0,999.0,5.0,2,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 01:10:00,9.83,22.524,8.655,13.869,8.2,290.0,999.0,5.0,2,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 01:20:00,10.46,22.578,8.655,13.923,8.2,290.0,999.0,5.0,2,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 01:30:00,10.44,22.540999999999997,8.655,13.886,8.2,290.0,999.0,5.0,2,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 01:40:00,13.05,23.081,8.655,14.426,8.2,290.0,999.0,5.0,2,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 01:50:00,12.72,23.116999999999997,8.655,14.462,8.2,290.0,999.0,6.0,2,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 02:00:00,11.78,23.101999999999997,8.655,14.447,8.2,290.0,999.0,6.0,3,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 02:10:00,10.91,22.826999999999998,8.655,14.172,8.2,290.0,999.0,6.0,3,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 02:20:00,10.62,23.128,8.655,14.473,8.7,290.0,1000.0,5.0,3,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 02:30:00,10.08,23.134,8.655,14.479,8.7,290.0,1000.0,5.0,3,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 02:40:00,10.4,22.619,8.655,13.964,8.7,290.0,1000.0,5.0,3,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 02:50:00,9.9,22.865000000000002,8.655,14.21,8.7,290.0,1000.0,5.0,3,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 03:00:00,10.59,23.083,8.655,14.428,8.7,290.0,1000.0,5.0,4,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 03:10:00,10.73,22.935,8.655,14.28,8.7,290.0,1000.0,5.0,4,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 03:20:00,9.74,22.652,8.655,13.997,8.2,290.0,1001.0,5.0,4,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 03:30:00,9.9,22.584,8.655,13.929,8.2,290.0,1001.0,5.0,4,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 03:40:00,11.28,22.653,8.655,13.998,8.2,290.0,1001.0,5.0,4,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 03:50:00,11.89,22.430999999999997,8.655,13.776,7.2,290.0,1001.0,5.0,4,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 04:00:00,12.03,22.674999999999997,8.655,14.02,7.2,290.0,1001.0,5.0,5,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 04:10:00,12.57,22.662,8.655,14.007,7.2,290.0,1001.0,5.0,5,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 04:20:00,12.14,22.579,8.655,13.924,7.2,290.0,1001.0,5.0,5,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 04:30:00,12.2,22.558999999999997,8.655,13.904,7.2,290.0,1001.0,5.0,5,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 04:40:00,14.12,22.657,8.655,14.002,7.2,290.0,1001.0,5.0,5,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 04:50:00,12.97,22.192,8.655,13.537,6.2,300.0,1001.0,5.0,5,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 05:00:00,13.42,22.689999999999998,8.655,14.035,6.2,300.0,1001.0,5.0,6,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 05:10:00,14.16,22.863999999999997,8.655,14.209,6.2,300.0,1001.0,5.0,6,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 05:20:00,13.62,22.448,8.655,13.793,6.7,290.0,1002.0,5.0,6,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 05:30:00,13.81,22.349,8.655,13.694,6.7,290.0,1002.0,5.0,6,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 05:40:00,14.78,20.381999999999998,8.655,11.727,6.7,290.0,1002.0,5.0,6,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 05:50:00,16.03,21.258,8.655,12.603,7.2,300.0,1002.0,5.0,6,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 06:00:00,14.93,21.901,8.655,13.246,7.2,300.0,1002.0,5.0,7,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 06:10:00,14.32,21.515,8.655,12.86,7.2,300.0,1002.0,5.0,7,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 06:20:00,14.17,21.778,8.655,13.123,6.7,300.0,1003.0,4.0,7,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 06:30:00,15.56,21.384999999999998,8.655,12.73,6.7,300.0,1003.0,4.0,7,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 06:40:00,16.31,21.860999999999997,8.655,13.206,6.7,300.0,1003.0,4.0,7,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 06:50:00,17.98,22.335,8.655,13.68,6.2,300.0,1003.0,4.0,7,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 07:00:00,17.59,22.2,8.655,13.545,6.2,300.0,1003.0,4.0,8,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 07:10:00,17.8,20.719,8.655,12.064,6.2,300.0,1003.0,4.0,8,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 07:20:00,18.68,20.779,8.655,12.124,6.2,300.0,1003.0,4.0,8,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 07:30:00,18.32,22.084,8.655,13.429,6.2,300.0,1003.0,4.0,8,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 07:40:00,19.05,21.366999999999997,8.655,12.712,6.2,300.0,1003.0,4.0,8,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 07:50:00,19.25,20.738,8.655,12.083,6.2,300.0,1004.0,4.0,8,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 08:00:00,19.22,21.740000000000002,8.655,13.085,6.2,300.0,1004.0,4.0,9,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 08:10:00,19.61,18.668,8.655,10.013,6.2,300.0,1004.0,4.0,9,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 08:20:00,21.88,19.707,8.655,11.052,4.6,310.0,1004.0,4.0,9,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 08:30:00,21.65,18.249,8.655,9.594,4.6,310.0,1004.0,4.0,9,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 08:40:00,20.8,16.183,8.655,7.528,4.6,310.0,1004.0,4.0,9,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 08:50:00,19.9,17.963,8.655,9.308,3.1,290.0,1005.0,4.0,9,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 09:00:00,21.42,16.881,8.655,8.226,3.1,290.0,1005.0,4.0,10,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 09:10:00,22.47,15.168,8.655,6.513,3.1,290.0,1005.0,4.0,10,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 09:20:00,23.66,17.034,8.655,8.379,2.6,280.0,1005.0,4.0,10,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 09:30:00,23.96,15.724,8.655,7.069,2.6,280.0,1005.0,4.0,10,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 09:40:00,23.71,17.144,8.655,8.489,2.6,280.0,1005.0,4.0,10,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 09:50:00,25.36,19.570999999999998,8.655,10.916,4.6,300.0,1006.0,5.0,10,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 10:00:00,25.25,19.186,8.655,10.531,4.6,300.0,1006.0,5.0,11,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 10:10:00,25.04,19.096,8.655,10.441,4.6,300.0,1006.0,5.0,11,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 10:20:00,22.99,17.665,8.655,9.01,4.6,300.0,1006.0,5.0,11,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 10:30:00,23.96,18.732,8.655,10.077,4.6,300.0,1006.0,5.0,11,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 10:40:00,24.99,16.235,8.655,7.58,4.6,300.0,1006.0,5.0,11,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 10:50:00,22.72,20.814,8.655,12.159,4.6,300.0,1006.0,5.0,11,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 11:00:00,25.55,14.413,8.655,5.758,4.6,300.0,1006.0,5.0,12,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 11:10:00,24.2,18.734,8.655,10.079,4.6,300.0,1006.0,5.0,12,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 11:20:00,25.02,19.674,8.655,11.019,5.7,310.0,1007.0,6.0,12,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 11:30:00,25.26,18.051000000000002,8.655,9.396,5.7,310.0,1007.0,6.0,12,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 11:40:00,25.5,14.541,8.655,5.886,5.7,310.0,1007.0,6.0,12,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 11:50:00,25.96,18.994999999999997,8.655,10.34,6.7,320.0,1007.0,6.0,12,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 12:00:00,25.55,17.598,8.655,8.943,6.7,320.0,1007.0,6.0,13,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 12:10:00,28.27,13.088999999999999,8.655,4.434,6.7,320.0,1007.0,6.0,13,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 12:20:00,28.46,12.599,8.655,3.944,5.1,300.0,1007.0,6.0,13,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 12:30:00,29.29,13.665,8.655,5.01,5.1,300.0,1007.0,6.0,13,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 12:40:00,28.67,12.911999999999999,8.655,4.257,5.1,300.0,1007.0,6.0,13,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 12:50:00,28.98,13.363999999999999,8.655,4.709,5.7,300.0,1007.0,6.0,13,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 13:00:00,29.26,12.725999999999999,8.655,4.071,5.7,300.0,1007.0,6.0,14,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 13:10:00,32.19,12.195,8.655,3.54,5.7,300.0,1007.0,6.0,14,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 13:20:00,31.04,13.494,8.655,4.839,6.2,300.0,1008.0,6.0,14,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 13:30:00,29.69,11.632,8.655,2.977,6.2,300.0,1008.0,6.0,14,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 13:40:00,29.83,10.913,8.655,2.258,6.2,300.0,1008.0,6.0,14,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 13:50:00,29.84,11.346,8.655,2.691,5.1,310.0,1008.0,6.0,14,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 14:00:00,28.37,11.823,8.655,3.168,5.1,310.0,1008.0,6.0,15,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 14:10:00,27.44,11.405999999999999,8.655,2.751,5.1,310.0,1008.0,6.0,15,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 14:20:00,27.53,11.606,8.655,2.951,4.1,310.0,1008.0,7.0,15,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 14:30:00,27.74,12.103,8.655,3.448,4.1,310.0,1008.0,7.0,15,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 14:40:00,28.83,11.402999999999999,8.655,2.748,4.1,310.0,1008.0,7.0,15,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19 14:50:00,29.11,11.197,8.655,2.542,3.6,310.0,1008.0,6.0,15,20,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
